filename,label
003.Sooty_Albatross/Sooty_Albatross_0048_1130.png,2
003.Sooty_Albatross/Sooty_Albatross_0068_796353.png,2
003.Sooty_Albatross/Sooty_Albatross_0065_796367.png,2
003.Sooty_Albatross/Sooty_Albatross_0023_796401.png,2
003.Sooty_Albatross/Sooty_Albatross_0030_1122.png,2
003.Sooty_Albatross/Sooty_Albatross_0054_796347.png,2
003.Sooty_Albatross/Sooty_Albatross_0051_796374.png,2
003.Sooty_Albatross/Sooty_Albatross_0032_1149.png,2
003.Sooty_Albatross/Sooty_Albatross_0064_796343.png,2
003.Sooty_Albatross/Sooty_Albatross_0004_796366.png,2
003.Sooty_Albatross/Sooty_Albatross_0007_796372.png,2
003.Sooty_Albatross/Sooty_Albatross_0029_796357.png,2
003.Sooty_Albatross/Sooty_Albatross_0063_1101.png,2
003.Sooty_Albatross/Sooty_Albatross_0016_1075.png,2
003.Sooty_Albatross/Sooty_Albatross_0001_1071.png,2
003.Sooty_Albatross/Sooty_Albatross_0003_1078.png,2
003.Sooty_Albatross/Sooty_Albatross_0058_796360.png,2
003.Sooty_Albatross/Sooty_Albatross_0057_796354.png,2
003.Sooty_Albatross/Sooty_Albatross_0031_1066.png,2
003.Sooty_Albatross/Sooty_Albatross_0022_796398.png,2
003.Sooty_Albatross/Sooty_Albatross_0072_796371.png,2
003.Sooty_Albatross/Sooty_Albatross_0049_796350.png,2
003.Sooty_Albatross/Sooty_Albatross_0017_796349.png,2
003.Sooty_Albatross/Sooty_Albatross_0067_796376.png,2
003.Sooty_Albatross/Sooty_Albatross_0034_1154.png,2
003.Sooty_Albatross/Sooty_Albatross_0043_1076.png,2
003.Sooty_Albatross/Sooty_Albatross_0070_796346.png,2
003.Sooty_Albatross/Sooty_Albatross_0024_1161.png,2
003.Sooty_Albatross/Sooty_Albatross_0074_1221.png,2
003.Sooty_Albatross/Sooty_Albatross_0071_1116.png,2
003.Sooty_Albatross/Sooty_Albatross_0073_1171.png,2
003.Sooty_Albatross/Sooty_Albatross_0066_796382.png,2
003.Sooty_Albatross/Sooty_Albatross_0038_1065.png,2
003.Sooty_Albatross/Sooty_Albatross_0045_1162.png,2
003.Sooty_Albatross/Sooty_Albatross_0044_1105.png,2
003.Sooty_Albatross/Sooty_Albatross_0010_796355.png,2
005.Crested_Auklet/Crested_Auklet_0057_794932.png,4
005.Crested_Auklet/Crested_Auklet_0029_1824.png,4
005.Crested_Auklet/Crested_Auklet_0047_794918.png,4
005.Crested_Auklet/Crested_Auklet_0066_785251.png,4
005.Crested_Auklet/Crested_Auklet_0012_794960.png,4
005.Crested_Auklet/Crested_Auklet_0072_785260.png,4
005.Crested_Auklet/Crested_Auklet_0032_794931.png,4
005.Crested_Auklet/Crested_Auklet_0010_794907.png,4
005.Crested_Auklet/Crested_Auklet_0059_794929.png,4
005.Crested_Auklet/Crested_Auklet_0019_794925.png,4
005.Crested_Auklet/Crested_Auklet_0061_794904.png,4
005.Crested_Auklet/Crested_Auklet_0041_794910.png,4
005.Crested_Auklet/Crested_Auklet_0077_785257.png,4
005.Crested_Auklet/Crested_Auklet_0067_785249.png,4
005.Crested_Auklet/Crested_Auklet_0040_794912.png,4
005.Crested_Auklet/Crested_Auklet_0018_1817.png,4
005.Crested_Auklet/Crested_Auklet_0044_1825.png,4
005.Crested_Auklet/Crested_Auklet_0030_794937.png,4
005.Crested_Auklet/Crested_Auklet_0052_794952.png,4
005.Crested_Auklet/Crested_Auklet_0074_794949.png,4
005.Crested_Auklet/Crested_Auklet_0071_785255.png,4
005.Crested_Auklet/Crested_Auklet_0006_1813.png,4
005.Crested_Auklet/Crested_Auklet_0062_794968.png,4
005.Crested_Auklet/Crested_Auklet_0028_794951.png,4
005.Crested_Auklet/Crested_Auklet_0063_794901.png,4
005.Crested_Auklet/Crested_Auklet_0045_794940.png,4
005.Crested_Auklet/Crested_Auklet_0075_785259.png,4
005.Crested_Auklet/Crested_Auklet_0042_794902.png,4
005.Crested_Auklet/Crested_Auklet_0036_794905.png,4
005.Crested_Auklet/Crested_Auklet_0003_794962.png,4
005.Crested_Auklet/Crested_Auklet_0011_794927.png,4
005.Crested_Auklet/Crested_Auklet_0039_794944.png,4
005.Crested_Auklet/Crested_Auklet_0068_785253.png,4
005.Crested_Auklet/Crested_Auklet_0048_1791.png,4
005.Crested_Auklet/Crested_Auklet_0033_794964.png,4
005.Crested_Auklet/Crested_Auklet_0001_794941.png,4
005.Crested_Auklet/Crested_Auklet_0021_794938.png,4
005.Crested_Auklet/Crested_Auklet_0076_785252.png,4
005.Crested_Auklet/Crested_Auklet_0069_785258.png,4
005.Crested_Auklet/Crested_Auklet_0073_785248.png,4
005.Crested_Auklet/Crested_Auklet_0005_794922.png,4
005.Crested_Auklet/Crested_Auklet_0070_785261.png,4
005.Crested_Auklet/Crested_Auklet_0013_794914.png,4
005.Crested_Auklet/Crested_Auklet_0053_794966.png,4
007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0078_2004.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0048_795980.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0080_795965.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0045_795953.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0019_795987.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0069_795936.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0032_795986.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0076_796001.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0073_795939.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0024_2045.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0065_795969.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0074_795976.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.png,6
007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.png,6
009.Brewer_Blackbird/Brewer_Blackbird_0080_2234.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0135_2607.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0010_2269.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0082_2593.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0015_2286.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0139_2567.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0116_2327.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0066_2693.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0115_2279.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0012_2691.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0035_2611.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.png,8
009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.png,8
011.Rusty_Blackbird/Rusty_Blackbird_0080_6877.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0096_6846.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0001_6548.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0108_6867.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0060_6756.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0120_6762.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0013_6902.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0032_6611.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0105_6937.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0092_2727.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0074_6585.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0113_6664.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0107_6839.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0048_6632.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0027_6593.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0015_6885.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0020_6679.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0026_6768.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0036_6550.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0121_6637.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0052_7035.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0082_6906.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0056_6856.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0009_6853.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0033_6879.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0085_6713.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0100_6597.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0011_7028.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0101_6880.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0075_6717.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0086_6658.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0094_6582.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0054_6676.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0057_6935.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0022_6808.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0104_6685.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0111_3220.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0093_6628.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0003_6749.png,10
011.Rusty_Blackbird/Rusty_Blackbird_0005_6771.png,10
013.Bobolink/Bobolink_0049_9540.png,12
013.Bobolink/Bobolink_0047_9204.png,12
013.Bobolink/Bobolink_0071_9503.png,12
013.Bobolink/Bobolink_0026_11057.png,12
013.Bobolink/Bobolink_0020_9194.png,12
013.Bobolink/Bobolink_0001_9261.png,12
013.Bobolink/Bobolink_0099_9314.png,12
013.Bobolink/Bobolink_0008_9289.png,12
013.Bobolink/Bobolink_0092_10026.png,12
013.Bobolink/Bobolink_0114_10627.png,12
013.Bobolink/Bobolink_0044_9990.png,12
013.Bobolink/Bobolink_0115_9265.png,12
013.Bobolink/Bobolink_0033_10809.png,12
013.Bobolink/Bobolink_0067_11533.png,12
013.Bobolink/Bobolink_0070_10624.png,12
013.Bobolink/Bobolink_0131_9578.png,12
013.Bobolink/Bobolink_0057_10051.png,12
013.Bobolink/Bobolink_0064_10092.png,12
013.Bobolink/Bobolink_0110_9496.png,12
013.Bobolink/Bobolink_0043_10607.png,12
013.Bobolink/Bobolink_0117_10215.png,12
013.Bobolink/Bobolink_0126_11458.png,12
013.Bobolink/Bobolink_0018_9402.png,12
013.Bobolink/Bobolink_0076_11093.png,12
013.Bobolink/Bobolink_0133_9618.png,12
013.Bobolink/Bobolink_0013_9367.png,12
013.Bobolink/Bobolink_0035_11117.png,12
013.Bobolink/Bobolink_0050_9821.png,12
013.Bobolink/Bobolink_0101_9811.png,12
013.Bobolink/Bobolink_0106_9126.png,12
013.Bobolink/Bobolink_0002_11085.png,12
013.Bobolink/Bobolink_0032_10217.png,12
013.Bobolink/Bobolink_0079_10736.png,12
013.Bobolink/Bobolink_0107_10252.png,12
013.Bobolink/Bobolink_0007_9246.png,12
013.Bobolink/Bobolink_0052_9423.png,12
013.Bobolink/Bobolink_0094_9823.png,12
013.Bobolink/Bobolink_0019_10552.png,12
013.Bobolink/Bobolink_0065_9375.png,12
013.Bobolink/Bobolink_0120_10859.png,12
013.Bobolink/Bobolink_0040_9681.png,12
013.Bobolink/Bobolink_0119_10430.png,12
013.Bobolink/Bobolink_0104_10273.png,12
013.Bobolink/Bobolink_0056_9080.png,12
013.Bobolink/Bobolink_0097_10861.png,12
013.Bobolink/Bobolink_0102_10807.png,12
013.Bobolink/Bobolink_0059_10041.png,12
013.Bobolink/Bobolink_0112_11073.png,12
013.Bobolink/Bobolink_0039_9779.png,12
013.Bobolink/Bobolink_0109_9869.png,12
013.Bobolink/Bobolink_0048_9988.png,12
013.Bobolink/Bobolink_0074_9311.png,12
013.Bobolink/Bobolink_0069_9085.png,12
013.Bobolink/Bobolink_0128_9947.png,12
013.Bobolink/Bobolink_0027_10569.png,12
013.Bobolink/Bobolink_0124_10182.png,12
013.Bobolink/Bobolink_0053_10166.png,12
013.Bobolink/Bobolink_0021_10623.png,12
013.Bobolink/Bobolink_0014_11055.png,12
013.Bobolink/Bobolink_0081_9439.png,12
015.Lazuli_Bunting/Lazuli_Bunting_0105_15017.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0089_14598.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0095_14919.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0031_15018.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0085_14627.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0048_14844.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0004_14887.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0021_14686.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0094_11894.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0014_14824.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0015_14690.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0066_14914.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0056_15032.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0020_14837.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0059_14749.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0035_14920.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0087_15096.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0070_14665.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0073_14594.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0054_14714.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0046_14787.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0028_14950.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0081_14709.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0025_15079.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0027_14895.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0097_14617.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0074_14854.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0057_14775.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0061_15155.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0092_14656.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0026_14669.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0055_15043.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0041_15152.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0037_15021.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0008_15195.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0080_14893.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0076_14662.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0001_14916.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0047_14863.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0042_14820.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0067_14672.png,14
015.Lazuli_Bunting/Lazuli_Bunting_0009_15163.png,14
